repo,repo_dir,relative_path,filename,extension,size_bytes,inferred_is_yaml_like,status_from_report
calcom/cal.com,calcom__cal.com,calcom__cal.com/ac211d0c14a856fcdac5963c301f983957bf455e5473ddd27cd6ad9d6fdb9768,ac211d0c14a856fcdac5963c301f983957bf455e5473ddd27cd6ad9d6fdb9768,[no_ext],3766,True,no_workflow_yaml
calcom/cal.com,calcom__cal.com,calcom__cal.com/2c3c656b71563322df32c732dcf9f7d73597ce547fedf46287b8343bbe326743,2c3c656b71563322df32c732dcf9f7d73597ce547fedf46287b8343bbe326743,[no_ext],3251,True,no_workflow_yaml
calcom/cal.com,calcom__cal.com,calcom__cal.com/e6529f1d05b9f41f46e868eeed73b1b257f47cf37d35ba5239dffd5eff1ed117,e6529f1d05b9f41f46e868eeed73b1b257f47cf37d35ba5239dffd5eff1ed117,[no_ext],530,True,no_workflow_yaml
calcom/cal.com,calcom__cal.com,calcom__cal.com/bcd2604ea5f4190b70b6d8a1a6211c11d3e7bbdf9bd5ab1624b3145d6667c79c,bcd2604ea5f4190b70b6d8a1a6211c11d3e7bbdf9bd5ab1624b3145d6667c79c,[no_ext],1965,True,no_workflow_yaml
calcom/cal.com,calcom__cal.com,calcom__cal.com/78f6f80b54ed47314b2744322cf7293a59d78397f8cd5f00e12e89caeadbcd38,78f6f80b54ed47314b2744322cf7293a59d78397f8cd5f00e12e89caeadbcd38,[no_ext],1404,True,no_workflow_yaml
calcom/cal.com,calcom__cal.com,calcom__cal.com/5c06f0a8593f738f138562f8a494dc7bf4ae9dc5e11d0084137855faebad5d11,5c06f0a8593f738f138562f8a494dc7bf4ae9dc5e11d0084137855faebad5d11,[no_ext],2764,True,no_workflow_yaml
calcom/cal.com,calcom__cal.com,calcom__cal.com/2124f4ee6d1c9a32fd60d0b39989efe8f68b9fdbb8be7a2dc4c34eff45afbc6a,2124f4ee6d1c9a32fd60d0b39989efe8f68b9fdbb8be7a2dc4c34eff45afbc6a,[no_ext],2515,True,no_workflow_yaml
calcom/cal.com,calcom__cal.com,calcom__cal.com/9533414ca8ae1bf5fc05fffcfb59b72c32b3c04275114a64dc99fe8d4da1e05e,9533414ca8ae1bf5fc05fffcfb59b72c32b3c04275114a64dc99fe8d4da1e05e,[no_ext],8585,True,no_workflow_yaml
calcom/cal.com,calcom__cal.com,calcom__cal.com/f2570b1bafe4e6b83c53e5091ae4dde597735b7c0baf18b0d7875186c06375c6,f2570b1bafe4e6b83c53e5091ae4dde597735b7c0baf18b0d7875186c06375c6,[no_ext],3374,True,no_workflow_yaml
calcom/cal.com,calcom__cal.com,calcom__cal.com/fa7d019dc0da219c2954e94cb0976b9edff9d4eb8aab7ae2222cdb7c46cde331,fa7d019dc0da219c2954e94cb0976b9edff9d4eb8aab7ae2222cdb7c46cde331,[no_ext],5538,True,no_workflow_yaml
calcom/cal.com,calcom__cal.com,calcom__cal.com/98f2c2c65af65b136891696263bde28a1da48a800a9e697e068e1986400545fc,98f2c2c65af65b136891696263bde28a1da48a800a9e697e068e1986400545fc,[no_ext],3833,True,no_workflow_yaml
calcom/cal.com,calcom__cal.com,calcom__cal.com/de936eaaf96bccd1575334d58ceb758ff9929e597dd24a5feb8c3265735abb20,de936eaaf96bccd1575334d58ceb758ff9929e597dd24a5feb8c3265735abb20,[no_ext],2910,True,no_workflow_yaml
calcom/cal.com,calcom__cal.com,calcom__cal.com/bd692093ce2727a5108c7a19e87ad88da2cdb085c4b5a7b268d6b35ff4283875,bd692093ce2727a5108c7a19e87ad88da2cdb085c4b5a7b268d6b35ff4283875,[no_ext],3189,True,no_workflow_yaml
calcom/cal.com,calcom__cal.com,calcom__cal.com/ef9afae763e0e6a32ceabb36bc6965c569394b3f114c0cc2fd877c324a302b0d,ef9afae763e0e6a32ceabb36bc6965c569394b3f114c0cc2fd877c324a302b0d,[no_ext],3958,True,no_workflow_yaml
calcom/cal.com,calcom__cal.com,calcom__cal.com/ded0e1c0e4a51f37621ad8d2eaaf71ad48a19f5dc3f9a26b312843aaf6743227,ded0e1c0e4a51f37621ad8d2eaaf71ad48a19f5dc3f9a26b312843aaf6743227,[no_ext],3871,True,no_workflow_yaml
calcom/cal.com,calcom__cal.com,calcom__cal.com/ac7bf147a04ebbc4786eeb373d00da9dda680cbd0195cf7b6dec9c5cb783030e,ac7bf147a04ebbc4786eeb373d00da9dda680cbd0195cf7b6dec9c5cb783030e,[no_ext],368,True,no_workflow_yaml
